Index,m/z,stddev,PeakHeight,C,H,Neutral H,O,m/z2,stddev2,O/C,H/C,DBE,AI mod,Neutral Mass,KM(CH2),KMD(CH2),KM(COO),KMD(COO),KM(H2O),KMD(H2O),KM(H2),KMD(H2),KM(O),KMD(O),KM(C2H4O),KMD(C2H4O),KM(OCH2),KMD(OCH2),KMD(CH2),KMD(COO),KMD(H2O),KMD(H2),KMD(O),KMD(C2H4O),KMD(OCH2),see comment,Neutral Mass
1586,467.083157,1,5520066,20,19,20,13,467.083114,0.1,0.65,1,11,0.333333333,468.0903907,467,0.567714,468,0.1986164,467,0.8158169,464,0.4560076,468,0.239214,467,0.8116733,467,0.9256078,7,5,6,6,11,5,8,1,398.0273965
1588,467.098316,1,43249350,24,19,20,10,467.09837,-0.1,0.416666667,0.833333333,15,0.526315789,468.1056469,467,0.582953,468,0.2138761,467,0.8310641,464,0.4711452,468,0.254475,467,0.8269203,467,0.9408585,8,7,6,10,11,6,7,1,394.0324819
1589,467.134694,1,5490381,25,23,24,9,467.134756,-0.1,0.36,0.96,14,0.463414634,468.1420324,467,0.619298,468,0.25027,467,0.8674283,464,0.5072482,468,0.2908721,467,0.8632842,467,0.9772312,10,7,5,9,10,4,7,1,392.0743467
1597,469.041203,1,18727004,22,13,14,12,469.041249,-0.1,0.545454545,0.636363636,16,0.625,470.0485259,469,0.523663,470,0.1572044,469,0.7728035,466,0.3989392,470,0.1979718,469,0.7686425,469,0.8830536,10,6,7,8,10,5,10,1,388.0430466
1599,469.056332,1,2558048,26,13,14,9,469.056506,-0.4,0.346153846,0.538461538,20,0.720930233,470.063782,469,0.538902,470,0.172464,469,0.7880507,466,0.4140769,470,0.2132327,469,0.7838896,469,0.8983044,9,4,7,9,7,5,13,1,382.1052529
1602,469.077553,1,56758372,23,17,18,11,469.077635,-0.2,0.47826087,0.782608696,15,0.542857143,470.0849114,469,0.560008,470,0.1935983,469,0.8091677,466,0.4350422,470,0.2343688,469,0.8050064,469,0.9194263,11,7,8,7,11,5,9,1,380.0896029
1603,469.092869,1,4481127,27,17,18,8,469.092891,0,0.296296296,0.666666667,19,0.652173913,470.1001676,469,0.575247,470,0.2088579,469,0.8244149,466,0.4501799,470,0.2496298,469,0.8202534,469,0.9346771,8,5,5,6,11,4,9,1,378.0375673
1605,469.113936,1,18595948,24,21,22,10,469.11402,-0.2,0.416666667,0.916666667,14,0.473684211,470.1212969,469,0.596353,470,0.2299922,469,0.8455318,466,0.4711452,470,0.2707659,469,0.8413702,469,0.955799,10,8,5,10,10,5,7,1,376.0794321
1606,469.150401,1,1209459,25,25,26,9,469.150406,0,0.36,1.04,13,0.414634146,470.1576824,469,0.632698,470,0.2663861,469,0.881896,466,0.5072482,470,0.307163,469,0.877734,469,0.9921717,10,6,4,9,7,5,4,1,376.0430466
1613,471.020535,1,4264450,21,11,12,13,471.020514,0,0.619047619,0.571428571,16,0.655172414,472.0277905,471,0.500717,472,0.1369265,471,0.7509071,468,0.3628362,472,0.1778656,471,0.7467285,471,0.8616214,10,5,5,7,10,5,8,1,370.1052529
1614,471.035795,1,2782725,25,11,12,10,471.03577,0.1,0.4,0.48,20,0.75,472.0430466,471,0.515956,472,0.1521862,471,0.7661543,468,0.3779739,472,0.1931266,471,0.7619756,471,0.8768722,11,3,8,9,7,6,12,1,370.0324819
1616,471.056857,1,33862154,22,15,16,12,471.0569,-0.1,0.545454545,0.727272727,15,0.5625,472.064176,471,0.537062,472,0.1733205,471,0.7872712,468,0.3989392,472,0.2142627,471,0.7830924,471,0.8979941,11,7,8,8,10,6,10,1,366.0375673
1617,471.072137,1,10306061,26,15,16,9,471.072156,0,0.346153846,0.615384615,19,0.674418605,472.0794321,471,0.552301,472,0.1885801,471,0.8025184,468,0.4140769,472,0.2295237,471,0.7983394,471,0.9132449,8,5,6,9,10,6,11,1,360.0845175
1620,471.108497,1,5913109,27,19,20,8,471.108541,-0.1,0.296296296,0.740740741,18,0.608695652,472.1158176,471,0.588646,472,0.224974,471,0.8388826,468,0.4501799,472,0.2659207,471,0.8347033,471,0.9496176,9,7,6,6,12,4,8,1,352.0583027
1621,471.129628,1,4874777,24,23,24,10,471.129671,-0.1,0.416666667,1,13,0.421052632,472.136947,471,0.609752,472,0.2461083,471,0.8599996,468,0.4711452,472,0.2870568,471,0.8558201,471,0.9707395,9,6,6,10,10,5,7,1,346.0688674
1628,473.030676,1,1669300,28,9,10,8,473.030291,0.8,0.285714286,0.357142857,24,0.833333333,474.0375673,473,0.50825,474,0.147168,473,0.759505,470,0.3570086,474,0.1882814,473,0.7553087,473,0.8706907,1,2,8,6,5,3,13,1,342.0375673
1629,473.036152,1,10648501,21,13,14,13,473.036164,0,0.619047619,0.666666667,15,0.586206897,474.0434405,473,0.514117,474,0.1530426,473,0.7653748,470,0.3628362,474,0.1941565,473,0.7611784,473,0.8765619,10,5,6,7,11,5,8,1,340.0583027
1631,473.051302,1,9853880,25,13,14,10,473.05142,-0.2,0.4,0.56,19,0.7,474.0586967,473,0.529356,474,0.1683023,473,0.780622,470,0.3779739,474,0.2094175,473,0.7764255,473,0.8918127,9,5,7,9,9,5,12,1,330.0375673
1633,473.07252,1,34034621,22,17,18,12,473.07255,-0.1,0.545454545,0.818181818,14,0.5,474.079826,473,0.550462,474,0.1894366,473,0.801739,470,0.3989392,474,0.2305536,473,0.7975423,473,0.9129346,11,5,7,8,11,6,10,1,324.0633881
1635,473.087776,1,19616704,26,17,18,9,473.087806,-0.1,0.346153846,0.692307692,18,0.627906977,474.0950822,473,0.565701,474,0.2046962,473,0.8169861,470,0.4140769,474,0.2458146,473,0.8127893,473,0.9281854,10,6,6,9,10,4,10,1,312.0633881
1636,473.108923,1,12581829,23,21,22,11,473.108935,0,0.47826087,0.956521739,13,0.428571429,474.1162115,473,0.586806,474,0.2258305,473,0.8381031,470,0.4350422,474,0.2669507,473,0.8339061,473,0.9493073,10,6,5,7,10,4,8,1,734.111914
1637,473.124097,1,4999112,27,21,22,8,473.124191,-0.2,0.296296296,0.814814815,17,0.565217391,474.1314677,473,0.602046,474,0.2410901,473,0.8533503,470,0.4501799,474,0.2822117,473,0.8491532,473,0.9645581,9,6,5,6,12,4,6,1,722.1482995
1643,475.030695,1,5249384,24,11,12,11,475.030685,0,0.458333333,0.5,19,0.72972973,476.0379612,475,0.50641,476,0.1480245,475,0.7587255,472,0.3418709,476,0.1893113,475,0.7545115,475,0.8703805,10,3,8,9,8,6,11,1,718.1533849
1645,475.051799,1,17306988,21,15,16,13,475.051814,0,0.619047619,0.761904762,14,0.517241379,476.0590906,475,0.527516,476,0.1691587,475,0.7798425,472,0.3628362,476,0.2104474,475,0.7756283,475,0.8915024,9,6,7,7,11,5,9,1,706.1533849
1647,475.06705,1,28833136,25,15,16,10,475.06707,0,0.4,0.64,18,0.65,476.0743467,475,0.542755,476,0.1844184,475,0.7950897,472,0.3779739,476,0.2257084,475,0.7908753,475,0.9067532,10,6,8,9,10,7,10,1,690.0856993
1649,475.088189,1,20190580,22,19,20,12,475.0882,0,0.545454545,0.909090909,13,0.4375,476.0954761,475,0.563861,476,0.2055527,475,0.8162067,472,0.3989392,476,0.2468445,475,0.8119921,475,0.9278751,9,7,6,8,11,5,9,1,686.0907847
1651,475.103419,1,23852408,26,19,20,9,475.103456,-0.1,0.346153846,0.769230769,17,0.581395349,476.1107322,475,0.5791,476,0.2208123,475,0.8314539,472,0.4140769,476,0.2621055,475,0.8272392,475,0.9431259,10,6,6,9,13,4,9,1,684.1479056
1652,475.124606,1,3037564,23,23,24,11,475.124585,0,0.47826087,1.043478261,12,0.371428571,476.1318616,475,0.600206,476,0.2419466,475,0.8525708,472,0.4350422,476,0.2832416,475,0.848356,475,0.9642478,10,5,6,7,9,5,8,1,682.09587
1653,475.13977,1,3028352,27,23,24,8,475.139841,-0.2,0.296296296,0.888888889,16,0.52173913,476.1471177,475,0.615445,476,0.2572062,475,0.867818,472,0.4501799,476,0.2985026,475,0.863603,475,0.9794986,10,7,3,6,11,3,5,1,674.1635557
1659,477.025517,1,2545950,27,9,10,9,477.025205,0.7,0.333333333,0.37037037,23,0.822222222,478.0324819,477,0.498704,478,0.1430063,477,0.7520763,474,0.3209056,478,0.1844662,477,0.7478446,477,0.864199,1,2,9,9,6,6,12,1,670.1169994
1660,477.031119,1,3490591,20,13,14,14,477.031079,0.1,0.7,0.7,14,0.538461538,478.0383552,477,0.504571,478,0.1488809,477,0.7579461,474,0.3267332,478,0.1903413,477,0.7537143,477,0.8700702,9,5,5,5,11,4,7,1,666.1584703
1663,477.046313,1,18343715,24,13,14,11,477.046335,0,0.458333333,0.583333333,18,0.675675676,478.0536113,477,0.51981,478,0.1641406,477,0.7731933,474,0.3418709,478,0.2056023,477,0.7689614,477,0.885321,10,6,9,9,9,6,11,1,656.1377348
1665,477.067437,1,18298663,21,17,18,13,477.067464,-0.1,0.619047619,0.857142857,13,0.448275862,478.0747407,477,0.540915,478,0.1852748,477,0.7943102,474,0.3628362,478,0.2267383,477,0.7900782,477,0.9064429,9,7,8,7,11,6,10,1,656.1013493
1666,477.082705,1,49289003,25,17,18,10,477.08272,0,0.4,0.72,17,0.6,478.0899968,477,0.556155,478,0.2005345,477,0.8095574,474,0.3779739,478,0.2419993,477,0.8053252,477,0.9216937,11,6,7,9,12,6,9,1,650.1635557
1667,477.103908,1,6735663,22,21,22,12,477.10385,0.1,0.545454545,1,12,0.375,478.1111262,477,0.57726,478,0.2216688,477,0.8306744,474,0.3989392,478,0.2631354,477,0.826442,477,0.9428156,10,5,6,8,10,6,10,1,646.168641
1669,477.119065,1,16807731,26,21,22,9,477.119106,-0.1,0.346153846,0.846153846,16,0.534883721,478.1263823,477,0.592499,478,0.2369284,477,0.8459216,474,0.4140769,478,0.2783964,477,0.8416891,477,0.9580664,10,7,5,9,12,4,9,1,640.1216909
1674,479.025484,1,6488280,23,11,12,12,479.025599,-0.2,0.52173913,0.52173913,18,0.705882353,480.0328758,479,0.496864,480,0.1438628,479,0.7512968,476,0.3057679,480,0.1854961,479,0.7470474,479,0.8638888,10,5,6,8,7,5,9,1,632.1013493
1677,479.046673,1,6694108,20,15,16,14,479.046729,-0.1,0.7,0.8,13,0.461538462,480.0540052,479,0.51797,480,0.164997,479,0.7724138,476,0.3267332,480,0.2066322,479,0.7681642,479,0.8850107,8,6,6,5,11,4,8,1,628.1580764
1678,479.061906,1,41277664,24,15,16,11,479.061985,-0.2,0.458333333,0.666666667,17,0.621621622,480.0692614,479,0.533209,480,0.1802567,479,0.787661,476,0.3418709,480,0.2218932,479,0.7834113,479,0.9002615,11,7,8,9,12,6,10,1,618.1220848
1680,479.083112,1,9777380,21,19,20,13,479.083114,0,0.619047619,0.952380952,12,0.379310345,480.0903907,479,0.554315,480,0.2013909,479,0.8087779,476,0.3628362,480,0.2430293,479,0.804528,479,0.9213834,9,6,7,7,12,5,9,1,616.1428202
1682,479.098319,1,44439784,25,19,20,10,479.09837,-0.1,0.4,0.8,16,0.55,480.1056469,479,0.569554,480,0.2166506,479,0.8240251,476,0.3779739,480,0.2582902,479,0.8197751,479,0.9366341,10,7,7,9,13,6,9,1,614.0696553
1684,479.134766,1,7231728,26,23,24,9,479.134756,0,0.346153846,0.923076923,15,0.488372093,480.1420324,479,0.605899,480,0.2530445,479,0.8603893,476,0.4140769,480,0.2946873,479,0.8561389,479,0.9730068,8,7,4,9,11,4,7,1,600.0540052
1690,481.041197,1,17099414,23,13,14,12,481.041249,-0.1,0.52173913,0.608695652,17,0.647058824,482.0485259,481,0.510264,482,0.1599789,481,0.7657645,478,0.3057679,482,0.201787,481,0.7614973,481,0.8788292,10,4,8,8,10,6,10,1,598.0747407
1693,481.062349,1,6547098,20,17,18,14,481.062379,-0.1,0.7,0.9,12,0.384615385,482.0696553,481,0.531369,482,0.1811131,481,0.7868815,478,0.3267332,482,0.2229231,481,0.7826141,481,0.8999512,8,6,7,5,10,4,8,1,584.152991
1694,481.077574,1,49863326,24,17,18,11,481.077635,-0.1,0.458333333,0.75,16,0.567567568,482.0849114,481,0.546608,482,0.1963728,481,0.8021287,478,0.3418709,482,0.2381841,481,0.7978611,481,0.9152019,11,6,9,9,12,4,10,1,582.1162115
1695,481.092745,1,1478305,28,17,18,8,481.092891,-0.3,0.285714286,0.642857143,20,0.666666667,482.1001676,481,0.561847,482,0.2116324,481,0.8173759,478,0.3570086,482,0.2534451,481,0.8131082,481,0.9304527,6,5,6,6,10,3,7,1,582.079826
1697,481.113952,1,22334118,25,21,22,10,481.11402,-0.1,0.4,0.88,15,0.5,482.1212969,481,0.582953,482,0.2327667,481,0.8384929,478,0.3779739,482,0.2745812,481,0.834225,481,0.9515746,8,7,6,9,12,4,8,1,574.1322555
1698,481.150229,1,1519278,26,25,26,9,481.150406,-0.4,0.346153846,1,14,0.441860465,482.1576824,481,0.619298,482,0.2691606,481,0.874857,478,0.4140769,482,0.3109782,481,0.8705888,481,0.9879473,10,6,4,9,9,4,5,1,568.1005615
1703,483.020488,1,4202571,22,11,12,13,483.020514,-0.1,0.590909091,0.545454545,17,0.677419355,484.0277905,483,0.487318,484,0.139701,483,0.7438681,480,0.2696649,484,0.1816808,483,0.7395833,483,0.857397,11,5,5,7,8,5,9,1,568.0489198
1706,483.056868,1,30137427,23,15,16,12,483.0569,-0.1,0.52173913,0.695652174,16,0.588235294,484.064176,483,0.523663,484,0.1760949,483,0.7802322,480,0.3057679,484,0.2180779,483,0.7759472,483,0.8937697,10,5,7,8,11,6,10,1,556.064176
1707,483.072164,1,4056151,27,15,16,9,483.072156,0,0.333333333,0.592592593,20,0.688888889,484.0794321,483,0.538902,484,0.1913546,483,0.7954794,480,0.3209056,484,0.2333389,483,0.7911942,483,0.9090205,9,5,6,9,10,6,9,1,556.0489198
1708,483.077872,1,3550296,20,19,20,14,483.078029,-0.3,0.7,1,11,0.307692308,484.0853053,483,0.544769,484,0.1972292,483,0.8013492,480,0.3267332,484,0.239214,483,0.797064,483,0.9148917,6,5,7,5,11,4,9,1,546.0645699
1709,483.093235,1,40533083,24,19,20,11,483.093285,-0.1,0.458333333,0.833333333,15,0.513513514,484.1005615,483,0.560008,484,0.2124889,483,0.8165964,480,0.3418709,484,0.254475,483,0.812311,483,0.9301424,11,7,8,9,11,5,9,1,542.1424263
1710,483.108503,1,4559967,28,19,20,8,483.108541,-0.1,0.285714286,0.714285714,19,0.625,484.1158176,483,0.575247,484,0.2277485,483,0.8318436,480,0.3570086,484,0.269736,483,0.8275581,483,0.9453932,8,6,5,6,11,3,7,1,532.0489198
1711,483.129583,1,8516707,25,23,24,10,483.129671,-0.2,0.4,0.96,14,0.45,484.136947,483,0.596353,484,0.2488828,483,0.8529606,480,0.3779739,484,0.2908721,483,0.8486748,483,0.9665151,10,6,5,9,10,5,8,1,510.1525971
1717,485.036139,1,10481159,22,13,14,13,485.036164,-0.1,0.590909091,0.636363636,16,0.612903226,486.0434405,485,0.500717,486,0.1558171,485,0.7583358,482,0.2696649,486,0.1979718,485,0.7540332,485,0.8723375,10,6,6,7,10,5,9,1,510.0950822
1718,485.051344,1,4859402,26,13,14,10,485.05142,-0.2,0.384615385,0.538461538,20,0.714285714,486.0586967,485,0.515956,486,0.1710768,485,0.773583,482,0.2848026,486,0.2132327,485,0.7692802,485,0.8875883,11,4,9,9,7,6,12,1,506.1576824
1721,485.072487,1,36544015,23,17,18,12,485.07255,-0.1,0.52173913,0.782608696,15,0.529411765,486.079826,485,0.537062,486,0.192211,485,0.7947,482,0.3057679,486,0.2343688,485,0.790397,485,0.9087102,11,7,8,8,11,5,10,1,504.1267762
1722,485.087734,1,11654674,27,17,18,9,485.087806,-0.1,0.333333333,0.666666667,19,0.644444444,486.0950822,485,0.552301,486,0.2074707,485,0.8099471,482,0.3209056,486,0.2496298,485,0.8056441,485,0.923961,8,6,8,9,11,5,10,1,502.0383552
1723,485.124191,1,3251738,28,21,22,8,485.124191,0,0.285714286,0.785714286,18,0.583333333,486.1314677,485,0.588646,486,0.2438646,485,0.8463113,482,0.3570086,486,0.2860269,485,0.8420079,485,0.9603337,9,6,4,6,11,3,5,1,488.1318616
1724,485.145311,1,1727519,25,25,26,10,485.145321,0,0.4,1.04,13,0.4,486.1525971,485,0.609752,486,0.2649989,485,0.8674283,482,0.3779739,486,0.307163,485,0.8631247,485,0.9814556,9,5,5,9,7,5,6,1,484.0794321
1730,487.015451,1,1804728,21,11,12,14,487.015429,0,0.666666667,0.571428571,16,0.642857143,488.0227051,487,0.477772,488,0.1355393,487,0.7364394,484,0.2335619,488,0.1778656,487,0.7321192,487,0.8509053,9,6,4,6,10,4,5,1,480.1420324
1731,487.030578,1,3179963,25,11,12,11,487.030685,-0.2,0.44,0.48,20,0.743589744,488.0379612,487,0.493011,488,0.150799,487,0.7516865,484,0.2486996,488,0.1931266,487,0.7473663,487,0.8661561,10,3,7,9,7,6,11,1,480.0903907
1733,487.051749,1,18603968,22,15,16,13,487.051814,-0.1,0.590909091,0.727272727,15,0.548387097,488.0590906,487,0.514117,488,0.1719332,487,0.7728035,484,0.2696649,488,0.2142627,487,0.7684831,487,0.887278,10,7,7,7,10,6,9,1,478.0747407
1734,487.061395,1,1058498,33,11,12,5,487.061197,0.4,0.151515152,0.363636364,28,0.836065574,488.0684735,487,0.523489,488,0.1813183,487,0.7821809,484,0.2789750,488,0.2236486,487,0.7778604,487,0.8966576,2,2,6,2,4,1,1,1,476.0379612
1735,487.06695,1,17014723,26,15,16,10,487.06707,-0.2,0.384615385,0.615384615,19,0.666666667,488.0743467,487,0.529356,488,0.1871929,487,0.7880507,484,0.2848026,488,0.2295237,487,0.7837301,487,0.9025288,9,6,7,9,10,6,10,1,474.1162115
1737,487.088173,1,25927624,23,19,20,12,487.0882,-0.1,0.52173913,0.869565217,14,0.470588235,488.0954761,487,0.550462,488,0.2083271,487,0.8091677,484,0.3057679,488,0.2506598,487,0.8048469,487,0.9236507,11,6,8,8,10,6,9,1,474.0434405
1739,487.103414,1,16678859,27,19,20,9,487.103456,-0.1,0.333333333,0.740740741,18,0.6,488.1107322,487,0.565701,488,0.2235868,487,0.8244149,484,0.3209056,488,0.2659207,487,0.820094,487,0.9389015,10,6,5,9,12,4,8,1,472.136947
1740,487.124519,1,5242832,24,23,24,11,487.124585,-0.1,0.458333333,1,13,0.405405405,488.1318616,487,0.586806,488,0.2447211,487,0.8455318,484,0.3418709,488,0.2870568,487,0.8412108,487,0.9600234,10,6,5,9,10,4,8,1,470.063782
1741,487.139798,1,2686419,28,23,24,8,487.139841,-0.1,0.285714286,0.857142857,17,0.541666667,488.1471177,487,0.602046,488,0.2599807,487,0.860779,484,0.3570086,488,0.3023178,487,0.8564578,487,0.9752742,9,6,2,6,12,3,5,1,468.1420324
1746,489.025463,1,2269547,28,9,10,9,489.025205,0.5,0.321428571,0.357142857,24,0.829787234,490.0324819,489,0.485305,490,0.1457808,489,0.7450373,486,0.2277343,490,0.1882814,489,0.7406994,489,0.8599746,2,2,9,7,5,5,12,1,464.0590906
1747,489.031039,1,4896109,21,13,14,14,489.031079,-0.1,0.666666667,0.666666667,15,0.571428571,490.0383552,489,0.491171,490,0.1516554,489,0.7509071,486,0.2335619,490,0.1941565,489,0.7465691,489,0.8658458,9,6,5,6,11,5,7,1,464.0379612
1749,489.046273,1,12448112,25,13,14,11,489.046335,-0.1,0.44,0.56,19,0.692307692,490.0536113,489,0.50641,490,0.1669151,489,0.7661543,486,0.2486996,490,0.2094175,489,0.7618162,489,0.8810966,10,6,8,9,9,6,11,1,462.1314677
1751,489.067451,1,22434164,22,17,18,13,489.067464,0,0.590909091,0.818181818,14,0.483870968,490.0747407,489,0.527516,490,0.1880493,489,0.7872712,486,0.2696649,490,0.2305536,489,0.7829329,489,0.9022185,9,6,8,7,11,5,9,1,456.1420324
1753,489.082673,1,33350008,26,17,18,10,489.08272,-0.1,0.384615385,0.692307692,18,0.619047619,490.0899968,489,0.542755,490,0.203309,489,0.8025184,486,0.2848026,490,0.2458146,489,0.79818,489,0.9174693,10,6,6,9,10,6,9,1,438.1314677
1755,489.103827,1,11127164,23,21,22,12,489.10385,0,0.52173913,0.956521739,13,0.411764706,490.1111262,489,0.563861,490,0.2244432,489,0.8236354,486,0.3057679,490,0.2669507,489,0.8192968,489,0.9385912,9,7,4,8,10,6,8,1,436.1005615
1756,489.119096,1,12923264,27,21,22,9,489.119106,0,0.333333333,0.814814815,17,0.555555556,490.1263823,489,0.5791,490,0.2397029,489,0.8388826,486,0.3209056,490,0.2822117,489,0.8345438,489,0.953842,10,7,6,9,12,4,8,1,432.0328758
1763,491.025485,1,4365079,24,11,12,12,491.025599,-0.2,0.5,0.5,19,0.722222222,492.0328758,491,0.483465,492,0.1466372,491,0.7442578,488,0.2125966,492,0.1893113,491,0.7399022,491,0.8596644,11,5,7,8,8,6,9,1,430.1263823
1766,491.046749,1,7908124,21,15,16,14,491.046729,0,0.666666667,0.761904762,14,0.5,492.0540052,491,0.504571,492,0.1677715,491,0.7653748,488,0.2335619,492,0.2104474,491,0.761019,491,0.8807863,9,6,6,6,11,5,7,1,422.0485259
1767,491.061958,1,32768799,25,15,16,11,491.061985,-0.1,0.44,0.64,18,0.641025641,492.0692614,491,0.51981,492,0.1830312,491,0.780622,488,0.2486996,492,0.2257084,491,0.776266,491,0.8960371,10,6,7,9,10,6,10,1,420.1056469
1769,491.083111,1,15074083,22,19,20,13,491.083114,0,0.590909091,0.909090909,13,0.419354839,492.0903907,491,0.540915,492,0.2041654,491,0.801739,488,0.2696649,492,0.2468445,491,0.7973828,491,0.917159,9,6,7,7,11,5,9,1,416.0896029
1771,491.098354,1,39822119,26,19,20,10,491.09837,0,0.384615385,0.769230769,17,0.571428571,492.1056469,491,0.556155,492,0.2194251,491,0.8169861,488,0.2848026,492,0.2621055,491,0.8126299,491,0.9324098,11,7,6,9,13,5,10,1,408.0692614
1772,491.119361,1,3098411,23,23,24,12,491.1195,-0.3,0.52173913,1.043478261,12,0.352941176,492.1267762,491,0.57726,492,0.2405593,491,0.8381031,488,0.3057679,492,0.2832416,491,0.8337467,491,0.9535317,10,4,5,8,9,5,8,1,406.0324819
1773,491.134717,1,6339374,27,23,24,9,491.134756,-0.1,0.333333333,0.888888889,16,0.511111111,492.1420324,491,0.592499,492,0.255819,491,0.8533503,488,0.3209056,492,0.2985026,491,0.8489937,491,0.9687825,10,7,5,9,11,5,6,1,394.1052529
1776,493.020509,1,2325179,27,9,10,10,493.02012,0.8,0.37037037,0.37037037,23,0.818181818,494.0273965,493,0.475758,494,0.1416191,493,0.7376086,490,0.1916313,494,0.1844662,493,0.7332353,493,0.8534829,4,3,8,9,6,6,11,1,394.0536113
1779,493.041214,1,15500480,24,13,14,12,493.041249,-0.1,0.5,0.583333333,18,0.666666667,494.0485259,493,0.496864,494,0.1627533,493,0.7587255,490,0.2125966,494,0.2056023,493,0.7543521,493,0.8746049,10,5,8,8,9,6,10,1,392.0379612
1781,493.062358,1,9684164,21,17,18,14,493.062379,0,0.666666667,0.857142857,13,0.428571429,494.0696553,493,0.51797,494,0.1838876,493,0.7798425,490,0.2335619,494,0.2267383,493,0.7754689,493,0.8957268,8,6,7,6,11,4,9,1,390.0739528
1782,493.077592,1,55878855,25,17,18,11,493.077635,-0.1,0.44,0.72,17,0.58974359,494.0849114,493,0.533209,494,0.1991473,493,0.7950897,490,0.2486996,494,0.2419993,493,0.7907159,493,0.9109776,11,7,8,9,12,6,10,1,388.1158176
1784,493.09878,1,5937356,22,21,22,13,493.098764,0,0.590909091,1,12,0.35483871,494.1060408,493,0.554315,494,0.2202815,493,0.8162067,490,0.2696649,494,0.2631354,493,0.8118327,493,0.9320995,9,5,6,7,10,6,8,1,376.0583027
1785,493.114005,1,25404623,26,21,22,10,493.11402,0,0.384615385,0.846153846,16,0.523809524,494.1212969,493,0.569554,494,0.2355412,493,0.8314539,490,0.2848026,494,0.2783964,493,0.8270798,493,0.9473503,10,7,6,9,12,5,8,1,364.0583027
1786,493.150238,1,1778902,27,25,26,9,493.150406,-0.3,0.333333333,0.962962963,15,0.466666667,494.1576824,493,0.605899,494,0.2719351,493,0.867818,490,0.3209056,494,0.3147935,493,0.8634436,493,0.9837229,8,6,3,9,9,4,5,1,350.0790382
1790,495.020491,1,3734105,23,11,12,13,495.020514,0,0.565217391,0.52173913,18,0.696969697,496.0277905,495,0.473919,496,0.1424755,495,0.7368291,492,0.1764936,496,0.1854961,495,0.7324381,495,0.8531727,10,5,6,7,7,5,8,1,348.048132
1793,495.056843,1,31065696,24,15,16,12,495.0569,-0.1,0.5,0.666666667,17,0.611111111,496.064176,495,0.510264,496,0.1788694,495,0.7731933,492,0.2125966,496,0.2218932,495,0.7688019,495,0.8895453,10,5,9,8,12,6,11,1,344.0896029
1794,495.072056,1,2205795,28,15,16,9,495.072156,-0.2,0.321428571,0.571428571,21,0.70212766,496.0794321,495,0.525503,496,0.1941291,495,0.7884404,492,0.2277343,496,0.2371542,495,0.784049,495,0.9047961,8,4,7,7,8,5,9,1,338.0426527
1795,495.078079,1,6133349,21,19,20,14,495.078029,0.1,0.666666667,0.952380952,12,0.357142857,496.0853053,495,0.531369,496,0.2000037,495,0.7943102,492,0.2335619,496,0.2430293,495,0.7899187,495,0.9106673,8,5,8,6,12,5,9,1,336.0270026
1797,495.093245,1,44074600,25,19,20,11,495.093285,-0.1,0.44,0.8,16,0.538461538,496.1005615,495,0.546608,496,0.2152633,495,0.8095574,492,0.2486996,496,0.2582902,495,0.8051658,495,0.925918,11,6,7,9,13,6,9,1,328.0219172
1798,495.108652,1,1808747,29,19,20,8,495.108541,0.2,0.275862069,0.689655172,20,0.64,496.1158176,495,0.561847,496,0.230523,495,0.8248046,492,0.2638373,496,0.2735512,495,0.8204128,495,0.9411688,6,5,6,4,11,3,6,1,760.1275641
